"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.523741292E1,-1.871408386E0,1.612297211E0,9.727671204E0
6.524737792E1,-1.740580444E0,1.472637634E0,9.524992676E0
6.525734292E1,-1.437161407E0,1.512005768E0,9.404942322E0
6.526730792E1,-1.400787048E0,1.582958221E0,9.428443451E0
6.527727292E1,-1.554517365E0,1.620380402E0,9.608219604E0
6.528723792E1,-1.735790405E0,1.667981415E0,9.812395020E0
6.529720292E1,-1.940265198E0,1.610051880E0,9.848020935E0
6.530716792E1,-2.022294617E0,1.556463318E0,9.647438049E0
6.531713292E1,-1.899849243E0,1.460512848E0,9.457932129E0
6.532709792E1,-1.639091492E0,1.449735260E0,9.316027222E0
6.533706292E1,-1.492546234E0,1.462009735E0,9.338330841E0
6.534702792E1,-1.510359192E0,1.519041138E0,9.452393646E0
6.535699192E1,-1.778302002E0,1.609453125E0,9.618847504E0
6.536695692E1,-2.098785553E0,1.608704681E0,9.745484161E0
6.537692192E1,-2.115850067E0,1.501078491E0,9.818831635E0
6.538688692E1,-1.869312744E0,1.469494171E0,9.748178558E0
6.539685192E1,-1.577868805E0,1.914818115E0,9.863588562E0
6.540681692E1,-1.744172974E0,1.998045044E0,9.689500580E0
6.541678192E1,-1.898651733E0,1.437760162E0,9.382788391E0
6.542674692E1,-1.437610474E0,1.512754211E0,9.533824310E0
6.543671167E1,-1.081950073E0,1.553020477E0,9.675130463E0
6.544667667E1,-1.079405365E0,1.396895142E0,9.725725250E0
6.545664167E1,-1.011895752E0,1.338366852E0,9.634115753E0
6.546660667E1,-9.101074219E-1,1.386716309E0,9.455836487E0
6.547657167E1,-9.385482788E-1,1.448986816E0,9.327852631E0
6.548653667E1,-1.126257935E0,1.625320129E0,9.394015045E0
6.549650167E1,-1.524579620E0,1.849404144E0,9.631571045E0
6.550646667E1,-1.898052979E0,1.624571686E0,9.743687897E0
6.551643067E1,-1.800755310E0,1.547931061E0,9.714049530E0
6.552639567E1,-1.425036621E0,1.513203278E0,9.623487854E0
6.553636067E1,-1.213676147E0,1.508413239E0,9.416019287E0
6.554632567E1,-1.267414398E0,1.516795807E0,9.267977142E0
6.555629067E1,-1.504072266E0,1.681453400E0,9.222471771E0
6.556625567E1,-1.822160797E0,1.612746277E0,9.401499481E0
6.557622067E1,-2.025737457E0,1.490300903E0,9.638905792E0
6.558618567E1,-1.716181183E0,1.742676086E0,9.844727783E0
6.559615067E1,-1.671573944E0,1.546883240E0,9.713151398E0
6.560611567E1,-1.630110168E0,1.436113586E0,9.483528900E0
6.561608067E1,-1.538051605E0,1.563648376E0,9.367220764E0
6.562604567E1,-1.775008850E0,1.673370209E0,9.388775940E0
6.563601067E1,-2.068249054E0,1.622176666E0,9.528136139E0
6.564597567E1,-2.248324585E0,1.695374451E0,9.602082367E0
6.565594067E1,-2.149829407E0,1.618733826E0,9.749226379E0
6.566590467E1,-1.913021851E0,1.597478027E0,9.823621674E0
6.567586967E1,-1.619182892E0,1.556762695E0,9.772278442E0
6.568583467E1,-1.384470978E0,1.505269775E0,9.609117737E0
6.569579967E1,-1.384321289E0,1.650916901E0,9.293274536E0
6.570576467E1,-1.592238922E0,1.733245697E0,9.114995270E0
6.571572967E1,-1.843865662E0,1.712888031E0,9.161997528E0
6.572569467E1,-1.806144104E0,1.699565735E0,9.529034271E0
6.573565967E1,-1.642833710E0,1.681603088E0,9.921667786E0
6.574562467E1,-1.494791565E0,1.643432465E0,1.008647507E1
6.575558967E1,-1.469344482E0,1.704355774E0,9.889784088E0
6.576555467E1,-1.443747711E0,1.702260132E0,9.548793182E0
6.577551967E1,-1.381926270E0,1.677411804E0,9.251062317E0
6.578548467E1,-1.150058441E0,1.685345306E0,9.209598541E0
6.579544967E1,-1.034648438E0,1.690883789E0,9.354048157E0
6.580541467E1,-1.047222290E0,1.751208344E0,9.520352325E0
6.581537967E1,-1.305435333E0,1.650916901E0,9.743089142E0
6.582534367E1,-1.615141296E0,1.629810791E0,9.841434631E0
6.583530867E1,-1.860930176E0,1.649719391E0,9.817933502E0
6.584527367E1,-2.043849792E0,1.542691956E0,9.681716766E0
6.585523867E1,-1.754202118E0,1.565594330E0,9.507778473E0
6.586520367E1,-1.442699890E0,1.457219696E0,9.355994110E0
6.587516867E1,-1.086590424E0,1.501078491E0,9.300459595E0
6.588513367E1,-1.050665131E0,1.656156006E0,9.485325165E0
6.589509867E1,-1.467997284E0,1.792372742E0,9.827363892E0
6.590506367E1,-1.995500336E0,1.717528381E0,1.007479935E1
6.591502867E1,-2.229763184E0,1.623673553E0,1.001297791E1
6.592499367E1,-2.112257538E0,1.524729309E0,9.634115753E0
6.593495867E1,-1.780846710E0,1.409319305E0,9.297465820E0
6.594492367E1,-1.305435333E0,1.558409271E0,9.160800018E0
6.595488867E1,-1.178948364E0,1.660646667E0,9.245074768E0
6.596485367E1,-1.426832886E0,1.750759277E0,9.392069092E0
6.597481767E1,-1.712738342E0,1.708996124E0,9.527088318E0
6.598478267E1,-1.948498077E0,1.681752777E0,9.538464661E0
6.599474767E1,-2.049388275E0,1.601070557E0,9.376052399E0
6.600471267E1,-1.994901581E0,1.483864288E0,9.233099670E0
6.601467767E1,-1.828597412E0,1.626517639E0,9.230105896E0
6.602464267E1,-1.763632507E0,1.519789581E0,9.482481079E0
6.603460767E1,-1.730850677E0,1.716181183E0,9.728419647E0
6.604457267E1,-1.755699005E0,1.724414063E0,9.865534515E0
6.605453767E1,-1.861229553E0,1.691033478E0,9.766590271E0
6.606450267E1,-1.817071381E0,1.557660828E0,9.505982208E0
6.607446767E1,-1.686842194E0,1.551822968E0,9.305549011E0
6.608443267E1,-1.688039703E0,1.591640167E0,9.300010529E0
6.609439767E1,-1.805395660E0,1.590742035E0,9.556576996E0
6.610436267E1,-2.035018158E0,1.685195618E0,9.826914825E0
6.611432767E1,-2.117197266E0,1.615290985E0,9.948761444E0
6.612429267E1,-2.025138702E0,1.632654877E0,9.852212219E0
6.613425667E1,-1.808389435E0,1.563199310E0,9.621691589E0
6.614422167E1,-1.452130280E0,1.504371643E0,9.327104187E0
6.615418667E1,-1.313219147E0,1.694925385E0,9.163045349E0
6.616415167E1,-1.489552460E0,1.723216553E0,9.189390564E0
6.617411667E1,-1.830243988E0,1.884281616E0,9.457333374E0
6.618408167E1,-2.072590027E0,1.814526672E0,9.937684479E0
6.619404667E1,-1.998943176E0,1.756447449E0,1.017853363E1
6.620401167E1,-1.530118103E0,1.539548492E0,1.008946884E1
6.621397667E1,-9.448352051E-1,1.638193359E0,9.669591980E0
6.622394167E1,-7.354206848E-1,1.661544800E0,9.177864532E0
6.623390667E1,-9.502239990E-1,1.680555267E0,8.867709503E0
6.624387167E1,-1.195563812E0,1.903292084E0,8.978628845E0
6.625383667E1,-1.565294952E0,1.823957062E0,9.290280762E0
6.626380167E1,-1.769170990E0,1.752256165E0,9.681267700E0
6.627376667E1,-1.689386902E0,1.656455383E0,9.903256073E0
6.628373067E1,-1.591191101E0,1.541644135E0,9.975555725E0
6.629369567E1,-1.390757904E0,1.587748260E0,9.889484711E0
6.630366067E1,-1.297651520E0,1.674418030E0,9.759854279E0
6.631362567E1,-1.405427399E0,1.759740601E0,9.565258942E0
6.632359067E1,-1.675465851E0,1.799408112E0,9.461075592E0
6.633355567E1,-1.807042236E0,1.686542816E0,9.445208588E0
6.634352067E1,-1.650168457E0,1.632954254E0,9.496701508E0
6.635348567E1,-1.487456818E0,1.610650635E0,9.555828552E0
6.636345067E1,-1.446591797E0,1.644629974E0,9.639205170E0
6.637341567E1,-1.572629700E0,1.700164490E0,9.632918243E0
6.638338067E1,-1.640438690E0,1.706900482E0,9.627080383E0
6.639334567E1,-1.687141571E0,1.673070831E0,9.503138123E0
6.640331067E1,-1.519041138E0,1.687141571E0,9.335187378E0
6.641327567E1,-1.312620392E0,1.616638184E0,9.256002045E0
6.642324067E1,-1.131946106E0,1.712289276E0,9.269474030E0
6.643320542E1,-1.193917236E0,1.740580444E0,9.500144348E0
6.644317042E1,-1.421893158E0,1.753603363E0,9.710906067E0
6.645313542E1,-1.578168182E0,1.724264374E0,9.812544708E0
6.646310042E1,-1.685494995E0,1.647474060E0,9.593400421E0
6.647306542E1,-1.721270599E0,1.585652618E0,9.280850372E0
6.648303042E1,-1.517693939E0,1.605860596E0,9.137897644E0
6.649299542E1,-1.407972107E0,1.619931335E0,9.403595123E0
6.650296042E1,-1.443598022E0,1.709295502E0,9.848020935E0
6.651292542E1,-1.618284760E0,1.747316437E0,1.019634659E1
6.652289042E1,-1.861379242E0,1.658700714E0,1.020936951E1
6.653285542E1,-2.019749908E0,1.566492462E0,9.904004517E0
6.654282042E1,-1.851799164E0,1.490151215E0,9.581125946E0
6.655278542E1,-1.569486237E0,1.484313354E0,9.361233215E0
6.656275042E1,-1.334325256E0,1.586401062E0,9.347012787E0
6.657271542E1,-1.399888916E0,1.649869080E0,9.564061432E0
6.658268042E1,-1.674867096E0,1.735790405E0,9.787397003E0
6.659264442E1,-1.910776520E0,1.621128845E0,9.880204010E0
6.660260942E1,-1.947899323E0,1.561702423E0,9.766440582E0
6.661257442E1,-1.764680328E0,1.515747986E0,9.469907227E0
6.662253942E1,-1.530267792E0,1.492396545E0,9.188642120E0
6.663250442E1,-1.418300629E0,1.609153748E0,9.065448303E0
6.664246942E1,-1.514849854E0,1.628912659E0,9.191486206E0
6.665243442E1,-1.673370209E0,1.722468109E0,9.501192169E0
6.666239942E1,-1.876946869E0,1.614093475E0,9.884694672E0
6.667236442E1,-1.929637299E0,1.644779663E0,1.009785141E1
6.668232942E1,-1.820963287E0,1.460512848E0,1.003767654E1
6.669229442E1,-1.584006042E0,1.406026154E0,9.685608673E0
6.670225942E1,-1.319356384E0,1.469045105E0,9.293573914E0
6.671222442E1,-1.322200470E0,1.475032654E0,9.101972351E0
6.672218942E1,-1.579365692E0,1.573976898E0,9.189240875E0
6.673215442E1,-1.927990723E0,1.612147522E0,9.598639526E0
6.674211842E1,-2.261796570E0,1.542542267E0,1.005040009E1
6.675208342E1,-2.248773651E0,1.541644135E0,1.033465897E1
6.676204842E1,-1.988015900E0,1.412163391E0,1.028915359E1
6.677201342E1,-1.626517639E0,1.422791290E0,9.917626190E0
6.678197842E1,-1.260678406E0,1.397793274E0,9.484427032E0
6.679194342E1,-1.068927155E0,1.529818726E0,9.065597992E0
6.680190842E1,-1.206341400E0,1.549877014E0,8.826096039E0
6.681187342E1,-1.357676697E0,1.620829468E0,8.932824097E0
6.682183842E1,-1.572330322E0,1.575922852E0,9.319170685E0
6.683180342E1,-1.749861145E0,1.552421722E0,9.787995758E0
6.684176842E1,-1.821562042E0,1.481918335E0,1.006970993E1
6.685173342E1,-1.784738617E0,1.499581604E0,1.005129822E1
6.686169842E1,-1.707948303E0,1.496887207E0,9.800719299E0
6.687166342E1,-1.487007751E0,1.499431915E0,9.502539368E0
6.688162842E1,-1.274749146E0,1.570084991E0,9.154213715E0
6.689159242E1,-1.203197937E0,1.557660828E0,8.941506042E0
6.690155742E1,-1.300196228E0,1.565145264E0,8.940607910E0
6.691152242E1,-1.546883240E0,1.620081024E0,9.182055817E0
6.692148742E1,-1.914967804E0,1.542991333E0,9.648785248E0
6.693145242E1,-2.095941467E0,1.473685455E0,1.007884094E1
6.694141742E1,-2.143392792E0,1.468146973E0,1.024828857E1
6.695138242E1,-2.076182556E0,1.410217438E0,1.002106110E1
6.696134742E1,-1.811832275E0,1.342857513E0,9.661957855E0
6.697131242E1,-1.464255066E0,1.438658295E0,9.311835938E0
6.698127742E1,-1.357826385E0,1.448986816E0,9.213191071E0
6.699124242E1,-1.542691956E0,1.523681488E0,9.374256134E0
6.700120742E1,-1.874402161E0,1.532213745E0,9.665550385E0
6.701117242E1,-2.181413727E0,1.419498138E0,9.839338989E0
6.702113742E1,-2.159708862E0,1.333726501E0,9.781409454E0
6.703110242E1,-1.904489594E0,1.314266968E0,9.578581238E0
6.704106642E1,-1.710942078E0,1.404080200E0,9.481433258E0
6.705103142E1,-1.743723907E0,1.444645844E0,9.498497772E0
6.706099642E1,-1.791474609E0,1.541943512E0,9.692793732E0
6.707096142E1,-1.997296600E0,1.602417755E0,9.826615448E0
6.708092642E1,-2.124082947E0,1.516346741E0,9.734107819E0
6.709089142E1,-1.923949127E0,1.466799774E0,9.510323181E0
6.710085642E1,-1.617386627E0,1.501976624E0,9.270970917E0
6.711082142E1,-1.365310822E0,1.504970398E0,9.243577881E0
6.712078642E1,-1.304088135E0,1.529070282E0,9.471703491E0
6.713075142E1,-1.463356934E0,1.721569977E0,9.752968597E0
6.714071642E1,-1.849254456E0,1.689536591E0,9.922416229E0
6.715068142E1,-2.025587769E0,1.492995300E0,9.896071014E0
6.716064642E1,-1.860780487E0,1.462458801E0,9.564660187E0
6.717061142E1,-1.528022461E0,1.338067474E0,9.254505157E0
6.718057642E1,-1.327738953E0,1.574725342E0,9.083560638E0
6.719054042E1,-1.398392029E0,1.555714874E0,9.379644928E0
6.720050542E1,-1.711091766E0,1.695075073E0,9.840835876E0
6.721047042E1,-2.023192749E0,1.635648651E0,1.029723679E1
6.722043542E1,-2.224224701E0,1.630858612E0,1.030711624E1
6.723040042E1,-2.105521545E0,1.421144714E0,9.950408020E0
6.724036542E1,-1.581311646E0,1.419797516E0,9.420360260E0
6.725033042E1,-1.074016571E0,1.622775421E0,9.126521301E0
6.726029542E1,-1.155896301E0,1.844314728E0,9.079818420E0
6.727026042E1,-1.514550476E0,1.425785065E0,8.943002930E0
6.728022542E1,-1.483714600E0,1.397194519E0,9.518106995E0
6.729019042E1,-1.456022186E0,1.609752502E0,9.946965179E0
6.730015542E1,-1.855092316E0,1.445993042E0,1.011925690E1
6.731012042E1,-1.810784454E0,1.229393463E0,9.786498871E0
6.732008542E1,-1.486259308E0,1.387614441E0,9.384734344E0
6.733005042E1,-1.199306030E0,1.424737244E0,9.003776550E0
6.734001542E1,-1.163081360E0,1.566043396E0,8.997938690E0
6.734997942E1,-1.459465027E0,1.743873596E0,9.348509674E0
6.735994442E1,-1.814077606E0,1.633103943E0,9.848769379E0
6.736990942E1,-1.952389984E0,1.507515106E0,1.015817596E1
6.737987442E1,-1.833537140E0,1.339714050E0,1.012240036E1
6.738983942E1,-1.675615540E0,1.370400238E0,9.735455017E0
6.739980442E1,-1.720222778E0,1.395098877E0,9.242829437E0
6.740976942E1,-1.787732391E0,1.538800049E0,9.051826630E0
6.741973442E1,-1.853146362E0,1.566941528E0,9.284891968E0
6.742969942E1,-1.830243988E0,1.553918610E0,9.674382019E0
6.743966454E1,-1.734143829E0,1.507964172E0,1.001133133E1
6.744962954E1,-1.617985382E0,1.419647827E0,1.015039215E1
6.745959454E1,-1.644929352E0,1.392853546E0,9.906399536E0
6.746955954E1,-1.704355774E0,1.440454559E0,9.589059448E0
6.747952454E1,-1.840871887E0,1.432521057E0,9.281299438E0
6.748948954E1,-1.953886871E0,1.551224213E0,9.069938965E0
6.749945354E1,-1.950893097E0,1.453028412E0,9.093739471E0
6.750941854E1,-1.835183716E0,1.487307129E0,9.307494965E0
6.751938354E1,-1.669627991E0,1.545536041E0,9.658964081E0
6.752934854E1,-1.738335114E0,1.441951447E0,9.933642883E0
6.753931354E1,-1.845811615E0,1.602866821E0,9.907597046E0
6.754927854E1,-2.091151428E0,1.536405029E0,9.685758362E0
6.755924354E1,-2.149530029E0,1.485061798E0,9.411528625E0
6.756920854E1,-2.008373566E0,1.459165649E0,9.168284454E0
6.757917354E1,-1.774260406E0,1.477128296E0,9.092541962E0
6.758913854E1,-1.625020752E0,1.498683472E0,9.231453094E0
6.759910354E1,-1.639091492E0,1.568887482E0,9.561516724E0
6.760906854E1,-1.859882355E0,1.576222229E0,9.846823425E0
6.761903354E1,-1.938917999E0,1.526675262E0,9.959838409E0
6.762899854E1,-1.881437531E0,1.469494171E0,9.883946228E0
6.763896354E1,-1.659748535E0,1.418749695E0,9.573342133E0
6.764892754E1,-1.538650360E0,1.447639618E0,9.248667297E0
6.765889254E1,-1.589544525E0,1.582209778E0,9.238937531E0
6.766885754E1,-1.766626282E0,1.586550751E0,9.482780457E0
6.767882254E1,-1.965412903E0,1.672172699E0,9.824070740E0
6.768878754E1,-2.055375824E0,1.658551025E0,1.001133133E1
6.769875254E1,-1.986519012E0,1.587448883E0,9.903106384E0
6.770871754E1,-1.559008026E0,1.456770630E0,9.640103302E0
6.771868254E1,-1.090781708E0,1.598226471E0,9.390422516E0
6.772864754E1,-8.810678101E-1,1.652563477E0,9.351653137E0
6.773861254E1,-1.160985718E0,1.596430206E0,9.377698975E0
6.774857754E1,-1.537003784E0,1.490300903E0,9.541159058E0
6.775854254E1,-1.660646667E0,1.690584412E0,9.625284119E0
6.776850754E1,-1.910626831E0,1.480720825E0,9.605974274E0
6.777847254E1,-1.713337097E0,1.477277985E0,9.655820618E0
6.778843754E1,-1.517544250E0,1.447489929E0,9.714947662E0
6.779840154E1,-1.374292145E0,1.441053314E0,9.776020660E0
6.780836654E1,-1.346599731E0,1.604214020E0,9.745035095E0
6.781833154E1,-1.619631958E0,1.545536041E0,9.730066223E0
6.782829654E1,-1.864073639E0,1.643881531E0,9.636959839E0
6.783826154E1,-1.882036285E0,1.516646118E0,9.632469177E0
6.784822654E1,-1.823807373E0,1.526974640E0,9.649683380E0
6.785819154E1,-1.707349548E0,1.474284210E0,9.664352875E0
6.786815654E1,-1.481618958E0,1.564396820E0,9.727222137E0
6.787812154E1,-1.449585571E0,1.617087250E0,9.855655060E0
6.788808654E1,-1.556762695E0,1.600172424E0,9.965526581E0
6.789805154E1,-1.696721649E0,1.533111877E0,9.858199768E0
6.790801654E1,-1.569635925E0,7.743397522E-1,9.252259827E0
6.791798154E1,-9.665400696E-1,1.106049957E0,9.195976868E0
6.792794654E1,-7.634124756E-1,1.894011383E0,9.250014496E0
6.793791154E1,-1.693578186E0,1.800605621E0,8.995543671E0
6.794787554E1,-2.260898438E0,1.576371918E0,9.061706085E0
6.795784054E1,-2.120041351E0,1.791624298E0,9.527088318E0
6.796780554E1,-2.083666992E0,1.958976288E0,1.021116577E1
6.797777054E1,-2.232607269E0,1.381776581E0,1.021954834E1
6.798773554E1,-1.976340179E0,1.254241791E0,1.016281631E1
6.799770054E1,-1.538500671E0,1.403780823E0,9.822124786E0
6.800766554E1,-1.568438416E0,1.417701874E0,9.402247925E0
6.801763054E1,-1.649719391E0,1.493743744E0,9.148824921E0
6.802759554E1,-1.803898773E0,1.549727325E0,9.095086670E0
6.803756054E1,-1.970951385E0,1.539698181E0,9.332942047E0
6.804752554E1,-2.012714539E0,1.431922302E0,9.682764587E0
6.805749054E1,-1.930984497E0,1.574425964E0,1.004396347E1
6.806745554E1,-1.874851227E0,1.365011444E0,1.019365219E1
6.807742054E1,-1.845811615E0,1.378034363E0,1.010922775E1
6.808738554E1,-1.716929626E0,1.399140472E0,9.696985016E0
6.809734954E1,-1.664538574E0,1.472038879E0,9.266629944E0
6.810731454E1,-1.708397369E0,1.636397095E0,9.043593750E0
6.811727954E1,-1.844165039E0,1.646126862E0,9.260193329E0
6.812724454E1,-1.905387726E0,1.613644409E0,9.815987549E0
6.813720954E1,-1.856738892E0,1.557062073E0,1.029124924E1
6.814717454E1,-1.823657684E0,1.371597748E0,1.036489609E1
6.815713954E1,-1.598825226E0,1.491498413E0,9.902208252E0
6.816710454E1,-1.497336273E0,1.471140747E0,9.306147766E0
6.817706954E1,-1.462159424E0,1.580563202E0,8.894354095E0
6.818703454E1,-1.466500397E0,1.605261841E0,8.924441528E0
6.819699954E1,-1.513652344E0,1.683698730E0,9.287286987E0
6.820696454E1,-1.627715149E0,1.623074799E0,9.562714233E0
6.821692954E1,-1.664688263E0,1.551673279E0,9.965077515E0
6.822689454E1,-1.860481110E0,1.510658569E0,9.952952728E0
6.823685954E1,-1.927691345E0,1.334924011E0,9.743837585E0
6.824682354E1,-1.789378967E0,1.466500397E0,9.600585480E0
6.825678854E1,-1.576970673E0,1.500330048E0,9.510772247E0
6.826675354E1,-1.561852112E0,1.555116119E0,9.511670380E0
6.827671854E1,-1.542242889E0,1.607357483E0,9.692943420E0
6.828668354E1,-1.662742310E0,1.580712891E0,9.933044128E0
6.829664854E1,-1.755848694E0,1.563498688E0,9.911788330E0
6.830661354E1,-1.750310211E0,1.481169891E0,9.745783539E0
6.831657854E1,-1.767524414E0,1.488504639E0,9.538015594E0
6.832654354E1,-1.581161957E0,1.458716583E0,9.394763489E0
6.833650854E1,-1.462907867E0,1.524429932E0,9.391170959E0
6.834647354E1,-1.403032379E0,1.610650635E0,9.519903259E0
6.835643854E1,-1.525178375E0,1.669178925E0,9.650431824E0
6.836640354E1,-1.714534607E0,1.674567719E0,9.746082916E0
6.837636854E1,-1.823807373E0,1.594633942E0,9.783505096E0
6.838633354E1,-1.705702972E0,1.589544525E0,9.648485870E0
6.839629754E1,-1.488354950E0,1.548529816E0,9.459728394E0
6.840626254E1,-1.226848755E0,1.608854370E0,9.345366211E0
6.841622754E1,-1.257534943E0,1.688189392E0,9.172775116E0
6.842619254E1,-1.437760162E0,1.654659119E0,9.178163910E0
6.843615679E1,-1.568288727E0,1.708247681E0,9.421258392E0
6.844612179E1,-1.782642975E0,1.692680054E0,9.600884857E0
6.845608679E1,-1.745520172E0,1.595831451E0,9.748627625E0
6.846605179E1,-1.586401062E0,1.477577362E0,9.692494354E0
6.847601679E1,-1.350341949E0,1.503772888E0,9.395212555E0
6.848598179E1,-1.291663971E0,1.690285034E0,9.151219940E0
6.849594679E1,-1.731449432E0,1.680405579E0,9.113348694E0
6.850591179E1,-2.134411469E0,1.742376709E0,9.369017029E0
6.851587679E1,-2.310595093E0,1.763333130E0,9.727222137E0
6.852584179E1,-2.105671234E0,1.594035187E0,9.943821716E0
6.853580679E1,-1.644779663E0,1.537003784E0,9.695488129E0
6.854577079E1,-9.193881226E-1,1.485361176E0,9.412875824E0
6.855573579E1,-7.580236816E-1,1.606459351E0,9.310189362E0
6.856570079E1,-1.107546844E0,1.826501770E0,9.227860565E0
6.857566579E1,-1.632355499E0,1.766626282E0,9.688752136E0
6.858563079E1,-2.064656525E0,1.817071381E0,1.012674133E1
6.859559579E1,-2.043251038E0,1.555265808E0,1.027268784E1
6.860556079E1,-1.694775696E0,1.348845062E0,1.004620880E1
6.861552579E1,-1.427132263E0,1.424288177E0,9.425449677E0
6.862549079E1,-1.192570038E0,1.529070282E0,9.036109314E0
6.863545579E1,-1.180744629E0,1.796114960E0,8.940458221E0
6.864542079E1,-1.447789307E0,1.855840759E0,9.181756439E0
6.865538579E1,-1.581161957E0,1.894310760E0,9.621092834E0
6.866535079E1,-1.709594879E0,1.529219971E0,9.832453308E0
6.867531579E1,-1.460961914E0,1.562151489E0,9.686656494E0
6.868528079E1,-1.198407898E0,1.483265533E0,9.496851196E0
6.869524479E1,-1.257684631E0,1.592837677E0,9.391170959E0
6.870520979E1,-1.516945496E0,1.790127411E0,9.502689056E0
6.871517479E1,-1.808239746E0,1.737436981E0,9.713151398E0
6.872513979E1,-1.939367065E0,1.727707214E0,9.786947937E0
6.873510479E1,-1.868564301E0,1.596579895E0,9.722432098E0
6.874506979E1,-1.706002350E0,1.505569153E0,9.693841553E0
6.875503479E1,-1.568737793E0,1.532213745E0,9.748777313E0
6.876499979E1,-1.610201569E0,1.535207520E0,9.730515289E0
6.877496479E1,-1.649270325E0,1.675765228E0,9.612261200E0
6.878492979E1,-1.618284760E0,1.716630249E0,9.430239716E0
6.879489479E1,-1.482367401E0,1.571881256E0,9.295220490E0
6.880485979E1,-1.192420349E0,1.720522156E0,9.265881500E0
6.881482479E1,-1.087638245E0,1.557062073E0,9.502389679E0
6.882478979E1,-1.255139923E0,1.862277374E0,9.717043304E0
6.883475379E1,-1.400936737E0,1.611548767E0,9.908794556E0
6.884471879E1,-1.555265808E0,1.597028961E0,9.694440308E0
6.885468379E1,-1.440903625E0,1.591041412E0,9.253906403E0
6.886464879E1,-1.302591248E0,1.462608490E0,8.948242035E0
6.887461379E1,-1.183888092E0,1.627116394E0,8.886570282E0
6.888457879E1,-1.131197662E0,1.605710907E0,9.374106445E0
6.889454379E1,-1.340013428E0,1.703008575E0,9.839338989E0
6.890450879E1,-1.707648926E0,1.549727325E0,1.001402573E1
6.891447379E1,-2.045047302E0,1.468146973E0,9.558972015E0
6.892443879E1,-2.158960419E0,1.394500122E0,8.972940674E0
6.893440379E1,-1.972747650E0,1.481918335E0,8.734935608E0
6.894436879E1,-1.715432739E0,1.595981140E0,9.209299164E0
6.895433379E1,-1.601519623E0,1.698817291E0,1.011341904E1
6.896429879E1,-1.744472351E0,1.667682037E0,1.082024918E1
6.897426379E1,-1.801653442E0,1.480720825E0,1.092832443E1
6.898422779E1,-1.813778229E0,1.586700439E0,1.024798920E1
6.899419279E1,-1.859433289E0,1.422940979E0,9.461824036E0
6.900415779E1,-1.579066315E0,1.458417206E0,8.807834015E0
6.901412279E1,-1.359173584E0,1.598675537E0,8.693621521E0
6.902408779E1,-1.202150116E0,1.663790131E0,9.069340210E0
6.903405279E1,-1.323996735E0,1.895957336E0,9.687854004E0
6.904401779E1,-1.622775421E0,1.775607605E0,1.027508286E1
6.905398279E1,-1.771865387E0,1.608405304E0,1.045261368E1
6.906394779E1,-1.633103943E0,1.502425690E0,1.016506165E1
6.907391279E1,-1.387464752E0,1.430575104E0,9.548793182E0
6.908387779E1,-1.126407623E0,1.506616974E0,8.978179779E0
6.909384279E1,-1.148112488E0,1.541943512E0,8.740474091E0
6.910380779E1,-1.414109344E0,1.617536316E0,8.947792969E0
6.911377279E1,-1.747615814E0,1.667682037E0,9.506131897E0
6.912373779E1,-2.118544464E0,1.548230438E0,1.010728180E1
6.913370179E1,-2.249372406E0,1.496438141E0,1.027104126E1
6.914366679E1,-2.025138702E0,1.242416382E0,1.002749771E1
6.915363179E1,-1.676513672E0,1.432521057E0,9.549990692E0
6.916359679E1,-1.389261017E0,1.482666779E0,9.169781342E0
6.917356179E1,-1.561702423E0,1.539698181E0,9.163494415E0
6.918352679E1,-1.786385193E0,1.681752777E0,9.471853180E0
6.919349179E1,-2.177521820E0,1.672921143E0,9.922416229E0
6.920345679E1,-2.351759491E0,1.573527832E0,1.009710297E1
6.921342179E1,-2.253863068E0,1.345252533E0,9.980345764E0
6.922338679E1,-1.783391418E0,1.349144440E0,9.512418823E0
6.923335179E1,-1.328786774E0,1.364712067E0,9.124725037E0
6.924331679E1,-1.167272644E0,1.515747986E0,8.981323242E0
6.925328179E1,-1.364113312E0,1.712888031E0,9.202413483E0
6.926324679E1,-1.873504028E0,1.751058655E0,9.559421082E0
6.927321079E1,-2.329904938E0,1.665736084E0,9.823471985E0
6.928317579E1,-2.430795135E0,1.404379578E0,9.980794830E0
6.929314079E1,-2.060165863E0,1.382075958E0,9.930798798E0
6.930310579E1,-1.588347015E0,1.410965881E0,9.739496613E0
6.931307079E1,-1.287472687E0,1.512454834E0,9.394314423E0
6.932303579E1,-1.248553619E0,1.841171265E0,9.175619202E0
6.933300079E1,-1.543889465E0,1.696571960E0,9.007069702E0
6.934296579E1,-1.701661377E0,1.377734985E0,9.080866241E0
6.935293079E1,-1.509461060E0,1.737586670E0,9.520202637E0
6.936289579E1,-1.639540558E0,1.478625183E0,9.781110077E0
6.937286079E1,-1.761985931E0,1.489103394E0,9.831405487E0
6.938282579E1,-1.596430206E0,1.352587280E0,9.617350616E0
6.939279079E1,-1.459315338E0,1.612297211E0,9.335037689E0
6.940275579E1,-1.457818451E0,1.713486786E0,9.301507416E0
6.941272079E1,-1.607207794E0,1.647174683E0,9.347761230E0
6.942268479E1,-1.551523590E0,1.616189117E0,9.445058899E0
6.943264979E1,-1.472937012E0,1.603914642E0,9.674232330E0
